From	Date	Category	Amount
Allexie/Lireala/Bryllie	11/12/2025	Banking	3.0
Jarn	11/12/2025	Banking	0.5
Lireala	11/13/2025	Crafting	17.5
Gheralt	11/13/2025	Crafting	23.0
Ghromz	11/13/2025	Crafting	21.0
Gnormal	11/13/2025	Crafting	65.0
Sayagirl	11/13/2025	Crafting	3.0
Kilroth	11/13/2025	Crafting	6.0
Burninator	11/13/2025	Mining	0.21
Brainwaves	11/13/2025	Quest	0.21
Brainwaves	11/13/2025	Fishing	0.0
Brainwaves	11/13/2025	Meat	2.01
Gnoxious	11/13/2025	Cloth	10.0
Wearbare	11/13/2025	Misc.	4.68
Wearbare	11/13/2025	Meat	0.04
Pimientito	11/13/2025	Mining	0.4499999999999999
Pimientito	11/13/2025	Misc.	0.76
Pimientito	11/13/2025	Skinning	1.0
Pimientito	11/13/2025	Meat	0.15
Hatewarrior	11/13/2025	Mining	0.07
Hatewarrior	11/13/2025	Misc.	0.01
Hatewarrior	11/13/2025	Herbalism	0.66
Hatewarrior	11/13/2025	Cloth	2.4400000000000004
Hatewarrior	11/13/2025	Meat	0.01
Angrygary	11/13/2025	Misc.	10.28
Angrygary	11/13/2025	Meat	1.2000000000000002
Angrygary	11/13/2025	Quest	3.9
Angrygary	11/13/2025	Mining	0.5
Angrygary	11/13/2025	Cloth	7.5
Pimientito	11/13/2025	Alchemy	0.03
Landrint	11/13/2025	Quest	0.1
Melissalmats	11/13/2025	Skinning	14.6
Melissalmats	11/13/2025	Misc.	0.6
Melissalmats	11/13/2025	Leatherworking	0.9
Cerydra	11/13/2025	Herbalism	108.05
Banqcoa	11/13/2025	Meat	0.93
Banqcoa	11/13/2025	Misc.	0.1
Cerydra	11/13/2025	Mining	46.44
Cerydra	11/13/2025	Cloth	64.24
Cerydra	11/13/2025	Tailoring	2.25
Cerydra	11/13/2025	Meat	24.95
Cerydra	11/13/2025	Skinning	40.29
Cerydra	11/13/2025	Misc.	39.12
Yire	11/13/2025	Misc.	0.18
Cerydra	11/13/2025	Fishing	4.4
Makram	11/13/2025	Meat	0.07
Pimientito	11/13/2025	Cloth	0.22
Ruke	11/13/2025	Meat	2.11
Rivendare	11/13/2025	Cloth	6.0
Jarn	11/13/2025	Meat	24.05
Chëmikill	11/13/2025	Cloth	5.0
Dirtysanta	11/13/2025	Skinning	1.44
Dirtysanta	11/13/2025	Meat	0.24
Dirtysanta	11/13/2025	Misc.	0.08
Vslaughterer	11/13/2025	Alchemy	0.2
Vslaughterer	11/13/2025	Herbalism	0.16
Vslaughterer	11/13/2025	Cloth	15.48
Vslaughterer	11/13/2025	Misc.	2.11
Yire	11/13/2025	Cloth	0.2
Yire	11/13/2025	Mining	1.45
Jadiaz	11/13/2025	Quest	0.44
Jadiaz	11/13/2025	Tailoring	1.2
Jadiaz	11/13/2025	Mining	0.1
Jadiaz	11/13/2025	Cloth	0.4
Jadiaz	11/13/2025	Alchemy	0.1
Jadiaz	11/13/2025	Meat	0.12
Jadiaz	11/13/2025	Misc.	0.39
Yire	11/13/2025	Meat	0.77
Thormortx	11/13/2025	Quest	2.8000000000000003
Yuriv	11/13/2025	Misc.	6.31
Yuriv	11/13/2025	Meat	0.2
Yuriv	11/13/2025	Alchemy	0.24
Makleish	11/13/2025	Mining	20.8
Gnephe	11/13/2025	Cloth	8.4
Cjmann	11/13/2025	Meat	0.48
Cjmann	11/13/2025	Misc.	1.1800000000000002
Thymesis	11/13/2025	Misc.	0.04
Thymesis	11/13/2025	Mining	0.14
Thymesis	11/13/2025	Gear	0.05
Gygaxson	11/13/2025	Leatherworking	7.0
Bearsome	11/13/2025	Misc.	1.79
Bikinislayer	11/13/2025	Misc.	0.8500000000000001
Bikinislayer	11/13/2025	Mining	0.08
Bikinislayer	11/13/2025	Cooking	0.06
Bikinislayer	11/13/2025	Herbalism	0.08
Amarànthus	11/13/2025	Misc.	0.65
Amarànthus	11/13/2025	Herbalism	11.34
Amarànthus	11/13/2025	Skinning	0.3299999999999999
Amarànthus	11/13/2025	Mining	0.7
Faelm	11/13/2025	Misc.	0.0
Faelm	11/13/2025	Meat	0.41
Mctailer	11/13/2025	Misc.	0.44
Thymesis	11/13/2025	Meat	3.0
Kurgan	11/13/2025	Cloth	2.0
Yuriv	11/13/2025	Engineering	0.08
Burninator	11/13/2025	Engineering	0.0
Khârn	11/13/2025	Misc.	1.95
Khârn	11/13/2025	Cloth	6.96
Khârn	11/13/2025	Skinning	0.06
Khârn	11/13/2025	Alchemy	0.3
Khârn	11/13/2025	Mining	2.26
Khârn	11/13/2025	Herbalism	4.33
Amarànthus	11/13/2025	Alchemy	0.28
Amarànthus	11/13/2025	Cloth	0.7
Snuggles	11/13/2025	Quest	0.41
Snuggles	11/13/2025	Misc.	3.2
Burninator	11/13/2025	Alchemy	0.0
Burninator	11/13/2025	First Aid	0.0
Chëmikill	11/13/2025	Alchemy	0.26
Yire	11/13/2025	Enchanting	0.36
Yire	11/13/2025	Tailoring	1.0499999999999998
Yire	11/13/2025	Herbalism	0.2
Bikinislayer	11/13/2025	Gear	0.1
Jarn	11/13/2025	Misc.	1.5
Angrygary	11/13/2025	Skinning	36.0
Bryllie	11/13/2025	Herbalism	3.0
Bryllie	11/13/2025	Skinning	33.98
Neverdiedh	11/13/2025	Meat	0.08
Teflon	11/13/2025	Cloth	5.800000000000001
Teflon	11/13/2025	Misc.	3.02
Snuggles	11/13/2025	Cloth	4.0
Tinyrage	11/13/2025	Misc.	0.0
Tinyrage	11/13/2025	Meat	0.06
Snuggles	11/13/2025	Mining	3.0
Teflon	11/13/2025	Alchemy	0.06
Poppabandit	11/13/2025	Misc.	0.1
Jägerin	11/13/2025	Mining	0.19
Jägerin	11/13/2025	Misc.	0.48
Jägerin	11/13/2025	Meat	0.02
Neverdiedh	11/13/2025	Misc.	0.03
Blood/Lews	11/13/2025	Banking	3.0
AngryGary	11/13/2025	Banking	2.0
Jarn	11/13/2025	Banking	11.5
Allexie/Lireala/Bryllie	11/13/2025	Banking	4.0
Oakshadon	11/13/2025	Misc.	1.61
Oakshadon	11/13/2025	Meat	1.7000000000000002
Oakshadon	11/13/2025	Cloth	4.0
Bikinislayer	11/13/2025	Misc.	0.0
Bryllie	11/13/2025	Alchemy	1.14
Jarn	11/13/2025	Meat	0.53
Avindeha	11/13/2025	Misc.	0.3
Avindeha	11/13/2025	Skinning	4.0
Avindeha	11/13/2025	Leatherworking	0.52
Bryllie	11/13/2025	Skinning	9.0
Kalamitee	11/13/2025	Mining	0.45
Kalamitee	11/13/2025	Skinning	0.5800000000000001
Kalamitee	11/13/2025	Misc.	0.04
Gnoxious	11/13/2025	Misc.	0.4599999999999999
Grondahl	11/13/2025	Cloth	8.0
Jadiaz	11/13/2025	Alchemy	2.55
Jadiaz	11/13/2025	Cloth	9.5
Derringeria	11/13/2025	Alchemy	0.76
Derringeria	11/13/2025	Misc.	5.19
Jadiaz	11/13/2025	Meat	0.96
Jadiaz	11/13/2025	Misc.	3.77
Boshido	11/13/2025	Mining	1.0
Cerydra	11/13/2025	Misc.	0.73
Cerydra	11/13/2025	Quest	0.86
Cerydra	11/13/2025	Cloth	4.6
Cerydra	11/13/2025	Skinning	0.18
Cerydra	11/13/2025	Herbalism	0.3
Cerydra	11/13/2025	Meat	0.96
Kresse	11/13/2025	Meat	0.1
Kresse	11/13/2025	Cloth	0.4
Rdytopound	11/13/2025	Mining	0.13
Rdytopound	11/13/2025	Meat	0.05
Rdytopound	11/13/2025	Cloth	0.7200000000000001
Bannasmire	11/13/2025	Skinning	0.68
Bannasmire	11/13/2025	Misc.	3.08
Bannasmire	11/13/2025	Meat	0.09
Bannasmire	11/13/2025	Herbalism	1.4200000000000002
Bannasmire	11/13/2025	Tailoring	0.26
Bannasmire	11/13/2025	Cloth	9.02
Rdytopound	11/13/2025	Gear	0.5
Rdytopound	11/13/2025	Engineering	0.08
Rdytopound	11/13/2025	Misc.	0.44
Rdytopound	11/13/2025	Skinning	0.2
Rdytopound	11/13/2025	Cooking	0.2
Jadiaz	11/13/2025	Mining	1.14
Rivendare	11/13/2025	Quest	0.54
Rivendare	11/13/2025	Cloth	4.0
Chëmikill	11/13/2025	Alchemy	0.26
Chëmikill	11/13/2025	Tailoring	26.0
Neverdiedh	11/13/2025	Meat	3.81
Neverdiedh	11/13/2025	Skinning	0.3
Neverdiedh	11/13/2025	Misc.	-0.03
Yire	11/13/2025	Meat	0.59
Yire	11/13/2025	Misc.	0.21
Malkorin	11/13/2025	Leatherworking	3.2
Faelm	11/13/2025	Quest	0.22
Yire	11/13/2025	Mining	0.4499999999999999
Yire	11/13/2025	Cooking	5.25
Yire	11/13/2025	Herbalism	0.04
Angrygary	11/13/2025	Herbalism	12.44
Angrygary	11/13/2025	Mining	5.77
Blankerz	11/13/2025	Gear	63.0
Blankerz	11/13/2025	Misc.	2.97
Blankerz	11/13/2025	Mining	7.6
Rdytopound	11/13/2025	Quest	0.05
Bannasmire	11/13/2025	Mining	0.02
Bannasmire	11/13/2025	Gear	0.5
Rivendare	11/13/2025	Misc.	3.39
Rivendare	11/13/2025	Skinning	0.15
Jägerin	11/13/2025	Misc.	0.01
Jägerin	11/13/2025	Gear	0.1
Jägerin	11/13/2025	Cloth	0.22
Kresse	11/13/2025	Mining	0.4
Jarn	11/13/2025	Skinning	0.3
Jarn	11/13/2025	Fishing	0.0
Jarn	11/13/2025	Misc.	0.01
Jarn	11/13/2025	Mining	0.05
Pixley	11/13/2025	Enchanting	1.1
Derringeria	11/13/2025	Mining	0.05
Derringeria	11/13/2025	Gear	1.0
Derringeria	11/13/2025	Skinning	1.8000000000000005
Lews	11/13/2025	Alchemy	10.0
Lews	11/13/2025	Enchanting	1.55
Lews	11/13/2025	Misc.	1.5
Lews	11/13/2025	Quest	0.2
Jadiaz	11/13/2025	Tailoring	4.8
Shamalas	11/13/2025	Mining	14.6
Gnoxious	11/13/2025	Skinning	0.15
Gnoxious	11/13/2025	Meat	0.31
Damageme	11/13/2025	Misc.	0.36
Hiddenergary	11/13/2025	Cloth	5.0
Hiddenergary	11/13/2025	Alchemy	0.06
Hiddenergary	11/13/2025	Mining	0.8999999999999999
Amarànthus	11/13/2025	Mining	13.28
Hiddenergary	11/13/2025	Meat	0.16
Hiddenergary	11/13/2025	Misc.	1.53
Amarànthus	11/13/2025	Misc.	13.19
Jadiaz	11/13/2025	Herbalism	0.4
Jadiaz	11/13/2025	Leatherworking	0.8
Maklear	11/13/2025	Misc.	0.71
Thräe	11/13/2025	Misc.	0.41
Maklear	11/13/2025	Leatherworking	2.05
Maklear	11/13/2025	Meat	1.2900000000000005
Pimientito	11/13/2025	Meat	0.05
Snugnuts	11/13/2025	Misc.	0.73
Snugnuts	11/13/2025	Gear	0.4
Sraiden	11/13/2025	Cloth	0.8
Sraiden	11/13/2025	Meat	0.03
Sraiden	11/13/2025	Misc.	0.32
Sraiden	11/13/2025	Alchemy	0.04
Amarànthus	11/13/2025	Tailoring	0.37
Amarànthus	11/13/2025	Blacksmithing	0.08
Amarànthus	11/13/2025	Meat	0.3
Amarànthus	11/13/2025	Herbalism	4.3100000000000005
Melissam	11/13/2025	Meat	0.2
Stormyj	11/13/2025	Misc.	0.71
Stormyj	11/13/2025	Alchemy	0.08
Stormyj	11/13/2025	Cloth	1.24
Stormyj	11/13/2025	Gear	0.5
Jayare	11/13/2025	Misc.	1.05
Yire	11/13/2025	Tailoring	0.9
Yire	11/13/2025	Cloth	0.06
Amarànthus	11/13/2025	Skinning	0.09
Pimientito	11/13/2025	Alchemy	0.15
Pimientito	11/13/2025	Misc.	0.38
Kilroth	11/13/2025	Banking	2.0
Kharn	11/13/2025	Banking	6.0
Jarn	11/13/2025	Banking	20.5
Allexie/Lireala/Bryllie	11/13/2025	Banking	8.5
Khârn	11/14/2025	Cloth	1.0
Khârn	11/14/2025	Meat	0.41
Khârn	11/14/2025	Misc.	5.0200000000000005
Khârn	11/14/2025	Mining	4.94
Khârn	11/14/2025	Herbalism	7.140000000000001
Khârn	11/14/2025	Skinning	0.03
Cjmann	11/14/2025	Cloth	2.0
Cjmann	11/14/2025	Misc.	1.86
Cjmann	11/14/2025	Mining	0.3
Cjmann	11/14/2025	Meat	0.45
Elyas	11/14/2025	Cloth	5.6000000000000005
Elyas	11/14/2025	Misc.	1.92
Elyas	11/14/2025	Leatherworking	1.2
Teflon	11/14/2025	Cloth	2.8
Teflon	11/14/2025	Misc.	0.93
Gnoobie	11/14/2025	Mining	0.06
Gnoobie	11/14/2025	Cloth	0.38
Elyas	11/14/2025	Herbalism	0.3
Elyas	11/14/2025	Meat	0.14
Elyas	11/14/2025	Skinning	0.06
Thräe	11/14/2025	Mining	0.4
Thräe	11/14/2025	Alchemy	0.76
Burninator	11/14/2025	Tailoring	0.14
Arrgento	11/14/2025	Gear	0.3
Arrgento	11/14/2025	Misc.	0.8
Arrgento	11/14/2025	Alchemy	0.0
Arrgento	11/14/2025	Blacksmithing	0.18
Burninator	11/14/2025	Mining	0.45
Burninator	11/14/2025	First Aid	0.0
Burninator	11/14/2025	Alchemy	0.05
Sraiden	11/14/2025	Misc.	1.3199999999999998
Sraiden	11/14/2025	Meat	2.4
Sraiden	11/14/2025	Skinning	0.8
Concsalot	11/14/2025	Misc.	0.87
Mayhemmage	11/14/2025	Quest	0.09
Theprecious	11/14/2025	Fishing	1.7999999999999998
Theprecious	11/14/2025	Misc.	0.7
Yire	11/14/2025	Misc.	1.23
Boshido	11/14/2025	Alchemy	20.0
Burninator	11/14/2025	Misc.	0.16
Stormyj	11/14/2025	Mining	0.03
Stormyj	11/14/2025	Cloth	0.4
Stormyj	11/14/2025	Alchemy	0.02
Jayare	11/14/2025	Misc.	2.3200000000000003
Yire	11/14/2025	Meat	0.13
Yire	11/14/2025	Mining	0.3
Balau	11/14/2025	Misc.	1.06
Yire	11/14/2025	Cloth	0.2
Yire	11/14/2025	Alchemy	0.06
Bikinislayer	11/14/2025	Misc.	1.1800000000000002
Wützkatze	11/14/2025	Gear	0.25
Wützkatze	11/14/2025	Meat	0.08
Wützkatze	11/14/2025	Herbalism	0.19
Wützkatze	11/14/2025	Cloth	0.26
Wützkatze	11/14/2025	Mining	0.02
Wützkatze	11/14/2025	Misc.	0.0
Jayare	11/14/2025	Gear	0.2
Jayare	11/14/2025	Alchemy	0.15
Wearbare	11/14/2025	Herbalism	30.0
Hamelton	11/14/2025	Misc.	0.53
Outofammô	11/14/2025	Quest	0.08
Outofammô	11/14/2025	Meat	0.18
Outofammô	11/14/2025	Misc.	0.01
Gnoxious	11/14/2025	Mining	10.9
Gnoxious	11/14/2025	Cloth	10.0
Gartrodiette	11/14/2025	Cloth	0.6000000000000001
Gartrodiette	11/14/2025	Skinning	0.42
Gartrodiette	11/14/2025	Meat	0.39
Gartrodiette	11/14/2025	Misc.	1.25
Ultrabussy	11/14/2025	Meat	0.05
Ultrabussy	11/14/2025	Tailoring	0.06
Ultrabussy	11/14/2025	Cloth	0.12
Snowshoe	11/14/2025	Leatherworking	4.0
Jarn	11/14/2025	Fishing	0.1
Jarn	11/14/2025	Skinning	0.4
Jarn	11/14/2025	Herbalism	0.02
Jarn	11/14/2025	Meat	0.3
Jarn	11/14/2025	Misc.	0.08
Daglin	11/14/2025	Misc.	1.2
Cerydra	11/14/2025	Meat	1.41
Cerydra	11/14/2025	Mining	0.92
Cerydra	11/14/2025	Misc.	1.27
Snowshoe	11/14/2025	Quest	0.5
Snowshoe	11/14/2025	Meat	0.38
Dirtysanta	11/14/2025	Quest	1.02
Dirtysanta	11/14/2025	Cloth	2.2
Makenzi	11/14/2025	Quest	0.24
Shamalas	11/14/2025	Blacksmithing	6.0
Shamalas	11/14/2025	Alchemy	0.4
Shamalas	11/14/2025	Misc.	0.64
Bloodygary	11/14/2025	Meat	0.43
Bloodygary	11/14/2025	Engineering	0.02
Bloodygary	11/14/2025	Misc.	0.2
Bloodygary	11/14/2025	Quest	0.02
Pimientito	11/14/2025	Meat	0.41
Thräe	11/14/2025	Misc.	0.89
Dirtysanta	11/14/2025	Mining	2.19
Dirtysanta	11/14/2025	Misc.	5.2
Dirtysanta	11/14/2025	Skinning	9.49
Dirtysanta	11/14/2025	Meat	1.2000000000000002
Angrygary	11/14/2025	Misc.	1.08
Angrygary	11/14/2025	Quest	0.2
Pimientito	11/14/2025	Mining	0.1
Pimientito	11/14/2025	Alchemy	0.08
Pimientito	11/14/2025	Misc.	0.5
Bikinislayer	11/14/2025	Alchemy	0.0
Bikinislayer	11/14/2025	Skinning	0.12
Bikinislayer	11/14/2025	Mining	0.08
Énvy	11/14/2025	Meat	0.94
Énvy	11/14/2025	Misc.	1.66
Pimientito	11/14/2025	Cloth	0.4
Énvy	11/14/2025	Skinning	0.06
Rivendare	11/14/2025	Alchemy	0.8
Yuriv	11/14/2025	Meat	0.7600000000000001
Yuriv	11/14/2025	Herbalism	0.2
Yuriv	11/14/2025	Misc.	4.09
Yuriv	11/14/2025	Quest	0.5
Sanierily	11/14/2025	Gear	0.5
Sanierily	11/14/2025	Misc.	0.42
Vslaughterer	11/14/2025	Alchemy	0.08
Vslaughterer	11/14/2025	Misc.	3.3000000000000003
Vslaughterer	11/14/2025	Cloth	19.7
Énvy	11/14/2025	Alchemy	0.8
Énvy	11/14/2025	Mining	0.3
Makenzi	11/14/2025	Tailoring	0.55
Makenzi	11/14/2025	Alchemy	0.5
Jarn	11/14/2025	Cloth	4.04
Jarn	11/14/2025	Mining	0.05
Rivendare	11/14/2025	Cloth	2.0
Makleish	11/14/2025	Mining	20.0
Impshot	11/14/2025	Misc.	0.0
Impshot	11/14/2025	Engineering	0.22
Impshot	11/14/2025	Cloth	1.92
Impshot	11/14/2025	Quest	0.4
Impshot	11/14/2025	Mining	0.15
Impshot	11/14/2025	Alchemy	0.02
Impshot	11/14/2025	First Aid	1.0
Snowmelt	11/14/2025	Herbalism	2.86
Snowmelt	11/14/2025	Misc.	0.11
Snowmelt	11/14/2025	Meat	0.3399999999999999
Sayaflowers	11/14/2025	Herbalism	11.9
Snowmelt	11/14/2025	Cloth	0.12
Gnoxious	11/14/2025	Enchanting	0.6
Gnephe	11/14/2025	Alchemy	1.35
Gnephe	11/14/2025	Misc.	0.75
Gnephe	11/14/2025	Cooking	1.2000000000000002
Gnephe	11/14/2025	First Aid	0.0
Amarànthus	11/14/2025	Alchemy	1.6
Bikinislayer	11/14/2025	Gear	0.1
Burninator	11/14/2025	Meat	0.06
Khârn	11/14/2025	Fishing	2.85
Khârn	11/14/2025	Cooking	0.4
Jadiaz	11/14/2025	Misc.	0.1
Jadiaz	11/14/2025	Alchemy	0.79
Yuriv	11/14/2025	Mining	0.3
Yuriv	11/14/2025	Cooking	3.25
Yuriv	11/14/2025	Vendor	0.0
Yuriv	11/14/2025	Alchemy	0.4
Jadiaz	11/14/2025	Mining	0.11
Jadiaz	11/14/2025	Cloth	1.7000000000000002
Jadiaz	11/14/2025	Skinning	0.12
Jadiaz	11/14/2025	Herbalism	0.3
Jadiaz	11/14/2025	Tailoring	0.25
Amarànthus	11/14/2025	Mining	0.79
Fragilébank	11/14/2025	Misc.	10.78
AngryGary	11/14/2025	Banking	8.5
Kharn	11/14/2025	Banking	0.5
Allexie/Lireala/Bryllie	11/14/2025	Banking	7.0
Taresitia	11/14/2025	Banking	2.5
Jarn	11/14/2025	Banking	3.5
Kilroth	11/14/2025	Banking	1.0
Teflon	11/15/2025	Tailoring	2.0
Jadiaz	11/15/2025	Misc.	7.05
Jadiaz	11/15/2025	Mining	1.77
Jadiaz	11/15/2025	Alchemy	0.65
Jadiaz	11/15/2025	Cloth	24.78
Jadiaz	11/15/2025	Herbalism	0.14
Dirtysanta	11/15/2025	Misc.	4.94
Dirtysanta	11/15/2025	Cloth	1.3
Dirtysanta	11/15/2025	Skinning	1.2800000000000002
Dirtysanta	11/15/2025	Herbalism	0.1
Dirtysanta	11/15/2025	Mining	1.41
Artemiz	11/15/2025	Misc.	1.7
Konfour	11/15/2025	Community	3.0
Azelia	11/15/2025	Mining	1.35
Pimientito	11/15/2025	Cloth	0.4
Pimientito	11/15/2025	Meat	0.01
Abelard	11/15/2025	Misc.	2.23
Abelard	11/15/2025	Gear	0.5
Abelard	11/15/2025	Meat	1.7999999999999998
Pimientito	11/15/2025	Misc.	1.87
Damageme	11/15/2025	Misc.	1.53
Damageme	11/15/2025	Tailoring	2.0
Janiercy	11/15/2025	Cloth	1.2000000000000002
Janiercy	11/15/2025	Misc.	0.67
Janiercy	11/15/2025	Meat	0.15
Bikinislayer	11/15/2025	Cloth	0.66
Sraiden	11/15/2025	Cloth	0.4
Sraiden	11/15/2025	Misc.	0.69
Yire	11/15/2025	Meat	0.83
Yire	11/15/2025	Mining	5.89
Yire	11/15/2025	Misc.	0.62
Lotharadin	11/15/2025	Misc.	2.78
Lotharadin	11/15/2025	Cloth	4.0
Grondahl	11/15/2025	Cloth	18.0
Grondahl	11/15/2025	Misc.	1.89
Grondahl	11/15/2025	Quest	0.9
Bikinislayer	11/15/2025	Meat	0.12
Bikinislayer	11/15/2025	Misc.	0.1
Yire	11/15/2025	Tailoring	7.35
Cerydra	11/15/2025	Quest	0.69
Cerydra	11/15/2025	Engineering	0.6
Cerydra	11/15/2025	Alchemy	0.54
Cerydra	11/15/2025	Misc.	1.87
Cerydra	11/15/2025	Cooking	0.8
Jayare	11/15/2025	Misc.	0.33
Cerydra	11/15/2025	Skinning	0.15
Cerydra	11/15/2025	Meat	4.69
Bryllie	11/15/2025	Misc.	44.7
Kilina	11/15/2025	Misc.	0.0
Kilina	11/15/2025	Meat	0.14
Derringeria	11/15/2025	Herbalism	0.1399999999999999
Derringeria	11/15/2025	Skinning	0.33
Derringeria	11/15/2025	Alchemy	2.58
Derringeria	11/15/2025	Meat	4.300000000000001
Derringeria	11/15/2025	Mining	0.12
Derringeria	11/15/2025	Misc.	3.33
Yire	11/15/2025	Alchemy	0.12
Yire	11/15/2025	Gear	10.0
Makleish	11/15/2025	Mining	22.6
Makleish	11/15/2025	Blacksmithing	1.0
Jadiaz	11/15/2025	Skinning	0.18
Bryllie	11/15/2025	Alchemy	1.38
Abelard	11/15/2025	Cooking	0.2
Gnephe	11/15/2025	Cloth	88.0
Bikinislayer	11/15/2025	Blacksmithing	0.2
Bikinislayer	11/15/2025	First Aid	1.0
Elatarsond	11/15/2025	Fishing	3.05
Bikinislayer	11/15/2025	Quest	0.12
Qarn	11/15/2025	Herbalism	0.15
Qarn	11/15/2025	Meat	0.01
Däelan	11/15/2025	Mining	0.21
Angrygary	11/15/2025	Mining	3.55
Angrygary	11/15/2025	Quest	0.84
Teflon	11/15/2025	Mining	0.03
Angrygary	11/15/2025	Cloth	15.0
Angrygary	11/15/2025	Misc.	4.7
Teflon	11/15/2025	Misc.	0.76
Teflon	11/15/2025	Cloth	4.4
Oakshadon	11/15/2025	Gear	0.25
Oakshadon	11/15/2025	Misc.	1.1800000000000002
Burninator	11/15/2025	Enchanting	0.7
Burninator	11/15/2025	Mining	0.41
Elyas	11/15/2025	Misc.	0.3399999999999999
Elyas	11/15/2025	Engineering	0.04
Elyas	11/15/2025	Mining	1.99
Elyas	11/15/2025	Cloth	3.3000000000000003
Bitlocker	11/15/2025	Misc.	0.56
Snuggles	11/15/2025	Quest	1.27
Ysgrafir	11/15/2025	Skinning	0.01
Ysgrafir	11/15/2025	Meat	1.2200000000000002
Ysgrafir	11/15/2025	Herbalism	0.66
Allexie	11/15/2025	Alchemy	0.68
Sanierily	11/15/2025	Misc.	0.34
Sanierily	11/15/2025	Leatherworking	0.2
Sanierily	11/15/2025	Mining	0.7
Burninator	11/15/2025	Cooking	0.2
Jadiaz	11/15/2025	Enchanting	0.7
Balau	11/15/2025	Meat	0.9
Wützkatze	11/15/2025	Cooking	0.05
Wützkatze	11/15/2025	Mining	0.05
Wützkatze	11/15/2025	Meat	0.59
Wützkatze	11/15/2025	Herbalism	0.8
Wützkatze	11/15/2025	Skinning	0.4
Jadiaz	11/15/2025	Tailoring	4.0
Whiskijack	11/15/2025	Leatherworking	0.25
Whiskijack	11/15/2025	Gear	0.1
Louisebnice	11/15/2025	First Aid	0.0
Louisebnice	11/15/2025	Tailoring	0.9
Louisebnice	11/15/2025	Misc.	0.68
Wützkatze	11/15/2025	Fishing	1.3
Wützkatze	11/15/2025	Misc.	0.18
Maggieblue	11/15/2025	Cloth	1.2000000000000002
Boshido	11/15/2025	Engineering	6.0
Bannasmire	11/15/2025	Skinning	0.29
Bannasmire	11/15/2025	Meat	0.1399999999999999
Bannasmire	11/15/2025	Herbalism	1.37
Bannasmire	11/15/2025	Mining	0.3
Bannasmire	11/15/2025	Cloth	4.0
Bannasmire	11/15/2025	Misc.	0.62
Boshido	11/15/2025	Alchemy	4.5
Makenzi	11/15/2025	Herbalism	10.6
Makenzi	11/15/2025	Mining	1.6
Makenzi	11/15/2025	Cloth	16.0
Makenzi	11/15/2025	Cooking	0.4
Wützkatze	11/15/2025	Engineering	0.03
Gnoxious	11/15/2025	Meat	0.77
Gnoxious	11/15/2025	Skinning	0.12
Gnoxious	11/15/2025	Misc.	0.8200000000000001
Braintumor	11/15/2025	Enchanting	0.3
Meadowlark	11/15/2025	Gear	10.0
Jarn	11/15/2025	Cloth	0.38
Jarn	11/15/2025	Misc.	0.13
Jarn	11/15/2025	Meat	0.12
Wützkatze	11/15/2025	Cloth	0.32
Mcmoisty	11/15/2025	Misc.	0.0
Grondahl	11/15/2025	Alchemy	0.4
Cjmann	11/15/2025	Cloth	4.0
Derringeria	11/15/2025	Gear	2.0
Gnephe	11/15/2025	Meat	1.0
Jadiaz	11/15/2025	Gear	0.5
Cjmann	11/15/2025	Misc.	0.81
Kilrish	11/15/2025	Quest	0.31
Sraiden	11/15/2025	Skinning	0.04
Sraiden	11/15/2025	Mining	0.1
Jarn	11/15/2025	Skinning	0.2
Jarn	11/15/2025	Herbalism	0.02
Bloodknife	11/15/2025	Misc.	0.49
Raelianas	11/15/2025	Mining	0.6699999999999999
Onerunner	11/15/2025	Alchemy	1.6
Jadiaz	11/15/2025	Meat	0.4
Mcmoisty	11/15/2025	Quest	0.35
Gnormal	11/15/2025	Banking	6.5
Blood/Lews	11/15/2025	Banking	1.0
Taresitia	11/15/2025	Banking	1.5
Jarn	11/15/2025	Banking	13.5
Allexie/Lireala/Bryllie	11/15/2025	Banking	16.0
Kilroth	11/15/2025	Banking	20.0
Kharn	11/15/2025	Banking	3.0
Kilroth	11/15/2025	Crafting	2.2
Mudish	11/16/2025	Community	3.0
Cornhealio	11/16/2025	Community	3.0
Teflon	11/16/2025	Cloth	2.2
Teflon	11/16/2025	Misc.	1.72
Steeldruid	11/16/2025	Leatherworking	1.15
Jarn	11/16/2025	Meat	4.27
Jarn	11/16/2025	Misc.	1.59
Jarn	11/16/2025	Cloth	5.12
Jadiaz	11/16/2025	Quest	0.92
Jadiaz	11/16/2025	Misc.	2.51
Jadiaz	11/16/2025	Mining	2.28
Jadiaz	11/16/2025	Cloth	21.3
Jadiaz	11/16/2025	Skinning	0.41
Jadiaz	11/16/2025	Meat	0.22
Jadiaz	11/16/2025	Alchemy	0.98
Yire	11/16/2025	Misc.	0.79
Yire	11/16/2025	Mining	1.8
Yire	11/16/2025	Alchemy	0.35
Yire	11/16/2025	Meat	0.07
Khârn	11/16/2025	Meat	6.52
Khârn	11/16/2025	Fishing	0.75
Khârn	11/16/2025	Skinning	0.05
Khârn	11/16/2025	Herbalism	2.12
Khârn	11/16/2025	Mining	5.069999999999999
Khârn	11/16/2025	Misc.	0.35
Khârn	11/16/2025	Engineering	0.02
Sixtybound	11/16/2025	Misc.	0.3
Shmarple	11/16/2025	Tailoring	12.6
Balau	11/16/2025	Cooking	2.37
Balau	11/16/2025	Cloth	8.0
